AccidentUID;AccidentType;AccidentType_de;AccidentType_fr;AccidentType_it;AccidentType_en;AccidentSeverityCategory;AccidentSeverityCategory_de;AccidentSeverityCategory_fr;AccidentSeverityCategory_it;AccidentSeverityCategory_en;AccidentInvolvingPedestrian;AccidentInvolvingBicycle;AccidentInvolvingMotorcycle;RoadType;RoadType_de;RoadType_fr;RoadType_it;RoadType_en;AccidentLocation_CHLV95_E;AccidentLocation_CHLV95_N;Location;CantonCode;MunicipalityCode;MunicipalityName;AccidentYear;AccidentMonth;Month_Year;AccidentMonth_de;AccidentMonth_fr;AccidentMonth_it;AccidentMonth_en;AccidentWeekDay;AccidentWeekDay_de;AccidentWeekDay_fr;AccidentWeekDay_it;AccidentWeekDay_en;AccidentHour;AccidentHour_text
604954091E1200CEE0530A839427CBAD;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2743107;1253922;47.420540984868225,9.335262442352953;SG;3203;St. Gallen;2017;12;2017-12;Dezember;décembre;Dicembre;01-12-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;12;12h-13h
559EF06B812E0040E0530A839427BA3F;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740657;1252428;47.407635695368185,9.302333933220405;SG;3203;St. Gallen;2017;7;2017-07;Juli;juillet;Luglio;01-07-01;aw402;Dienstag;mardi;Martedì;01-01-02;11;11h-12h
3B5A18A71568016AE0530A83942700C4;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740005;1252402;47.407540894930214,9.293690005858576;SG;3203;St. Gallen;2016;7;2016-07;Juli;juillet;Luglio;01-07-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;08;08h-09h
62CAFDE9783D0026E0530A83942774C9;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740878;1252407;47.407399616162586,9.305254462685607;SG;3203;St. Gallen;2017;12;2017-12;Dezember;décembre;Dicembre;01-12-01;aw401;Montag;lundi;Lunedí;;19;19h-20h
9B87AB98E8373163E05329B9D80AAEF9;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2748431;1255850;47.43669699776703,9.406434643185497;SG;3203;St. Gallen;2019;12;2019-12;Dezember;décembre;Dicembre;01-12-01;aw405;Freitag;vendredi;Venerdì;01-01-05;18;18h-19h
25EB1BB493870190E0530A83942753EF;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2748311;1256131;47.439250595352505,9.404937781808677;SG;3203;St. Gallen;2015;11;2015-11;November;novembre;Novembre;01-11-01;aw401;Montag;lundi;Lunedí;;17;17h-18h
6473700A823B016CE0530A839427259E;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt439;andere;autre;Altro;Other;2747344;1255660;47.43523297614921,9.391967126410998;SG;3203;St. Gallen;2017;12;2017-12;Dezember;décembre;Dicembre;01-12-01;aw405;Freitag;vendredi;Venerdì;01-01-05;09;09h-10h
64AFE64EFD89013CE0530A8394270DAB;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745392;1254207;47.4226027335658,9.36562684862405;SG;3203;St. Gallen;2017;12;2017-12;Dezember;décembre;Dicembre;01-12-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;17;17h-18h
71331D12A45801DEE0530A8394275ABB;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745952;1254464;47.42478956540075,9.373129969845333;SG;3203;St. Gallen;2018;1;2018-01;Januar;janvier;Gennaio;;aw401;Montag;lundi;Lunedí;;03;03h-04h
9D2DFB068A825FF0E05329B9D80A8BFB;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746577;1255243;47.43165490763991,9.381666270619947;SG;3203;St. Gallen;2019;12;2019-12;Dezember;décembre;Dicembre;01-12-01;aw406;Samstag;samedi;Sabato;01-01-06;04;04h-05h
269CCDCF8B240086E0530A83942747C9;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746084;1254733;47.42717895316408,9.374966827956582;SG;3203;St. Gallen;2015;11;2015-11;November;novembre;Novembre;01-11-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;07;07h-08h
9ED58877DED31944E05329B9D80AAFC5;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745810;1254485;47.42500986085937,9.371255465579004;SG;3203;St. Gallen;2020;1;2020-01;Januar;janvier;Gennaio;;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;00;00h-01h
5921527D86270098E0530A839427E6E3;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747093;1255938;47.437788713572075,9.388732587950182;SG;3203;St. Gallen;2017;8;2017-08;August;août;Agosto;01-08-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;11;11h-12h
9EE7FC24516D039AE05329B9D80A9C01;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2743124;1252771;47.41018807147267,9.335118946029361;SG;3203;St. Gallen;2020;1;2020-01;Januar;janvier;Gennaio;;aw405;Freitag;vendredi;Venerdì;01-01-05;17;17h-18h
28C1C2F33121028AE0530A839427D615;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744286;1253634;47.417694039215235,9.350788864810369;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw405;Freitag;vendredi;Venerdì;01-01-05;15;15h-16h
59C40E881544015AE0530A839427E60B;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740800;1251848;47.40238998929297,9.304045262238414;SG;3203;St. Gallen;2017;8;2017-08;August;août;Agosto;01-08-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;23;23h-00h
28B90EF5C15C00BEE0530A839427AE2F;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745783;1254205;47.42249825719856,9.370806348877553;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw401;Montag;lundi;Lunedí;;16;16h-17h
28BB2B7B37210080E0530A839427EF37;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746831;1255249;47.431652227260365,9.385033913105568;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;14;14h-15h
7BCC3CBE6CAE50A4E05328B9D80AA7CB;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2748030;1255993;47.438073086791846,9.401168068795132;SG;3203;St. Gallen;2018;2;2018-02;Februar;février;Febbraio;01-02-01;aw405;Freitag;vendredi;Venerdì;01-01-05;17;17h-18h
5A3AED7CDA7702A4E0530A839427E589;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748263;1255916;47.43732829778232,9.404230253774056;SG;3203;St. Gallen;2017;9;2017-09;September;septembre;Settembre;01-09-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;17;17h-18h
A20B9E00219D02B0E05328B9D80AF5BC;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2745415;1255111;47.430725860441626,9.366225915973452;SG;3203;St. Gallen;2020;2;2020-02;Februar;février;Febbraio;01-02-01;aw401;Montag;lundi;Lunedí;;17;17h-18h
294B887729F000FEE0530A839427F819;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744184;1253221;47.414002918323696,9.349304351996961;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;06;06h-07h
A145B4910AF1F663E05328B9D80A0BC3;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2746782;1255372;47.432769090671556,9.384425065520222;SG;3203;St. Gallen;2020;2;2020-02;Februar;février;Febbraio;01-02-01;aw405;Freitag;vendredi;Venerdì;01-01-05;16;16h-17h
519D57AA42D300FAE0530A839427DF6D;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745828;1254272;47.4230907100509,9.371424403581816;SG;3203;St. Gallen;2017;3;2017-03;März;mars;Marzo;01-03-01;aw401;Montag;lundi;Lunedí;;21;21h-22h
29E7ECF924C3014AE0530A839427FECD;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744486;1253364;47.41522247565482,9.353351010229453;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw401;Montag;lundi;Lunedí;;15;15h-16h
A20B9D5B13A30543E05328B9D80A376F;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745058;1254039;47.42116587757596,9.361147286722227;SG;3203;St. Gallen;2020;2;2020-02;Februar;février;Febbraio;01-02-01;aw401;Montag;lundi;Lunedí;;13;13h-14h
4CE3FD108027002AE0530A839427030F;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2749197;1256179;47.43948185368761,9.416695473085834;SG;3203;St. Gallen;2017;3;2017-03;März;mars;Marzo;01-03-01;aw401;Montag;lundi;Lunedí;;08;08h-09h
A1FBE543A1A603D2E05328B9D80ACC09;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744171;1253541;47.416883033323145,9.34923540853557;SG;3203;St. Gallen;2020;2;2020-02;Februar;février;Febbraio;01-02-01;aw405;Freitag;vendredi;Venerdì;01-01-05;23;23h-00h
29ACBFCEB2BA0228E0530A8394274CCB;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2744676;1254615;47.42642901609523,9.356273061565526;SG;3203;St. Gallen;2016;1;2016-01;Januar;janvier;Gennaio;;aw405;Freitag;vendredi;Venerdì;01-01-05;16;16h-17h
51895D9E12A801C6E0530A8394278875;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740815;1252206;47.4056057808159,9.30435670145633;SG;3203;St. Gallen;2017;4;2017-04;April;avril;Aprile;01-04-01;aw406;Samstag;samedi;Sabato;01-01-06;18;18h-19h
2B00EA0F96FB006CE0530A839427AC8D;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740039;1252407;47.407578621564554,9.29414190392489;SG;3203;St. Gallen;2016;1;2016-01;Januar;janvier;Gennaio;;aw405;Freitag;vendredi;Venerdì;01-01-05;04;04h-05h
A34F053692A4516CE05328B9D80AA024;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747037;1255502;47.43388102755187,9.387846865770573;SG;3203;St. Gallen;2020;3;2020-03;März;mars;Marzo;01-03-01;aw406;Samstag;samedi;Sabato;01-01-06;12;12h-13h
A34F05369148516CE05328B9D80AA024;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740655;1252436;47.40770805559056,9.30230996094444;SG;3203;St. Gallen;2020;3;2020-03;März;mars;Marzo;01-03-01;aw401;Montag;lundi;Lunedí;;15;15h-16h
